tName,link,lecname,lecture,content
Wikidata,https://www.wikidata.org/wiki/Q2013,Lab Session #02,http://uni.com/data/COMP_474_6741-GCS_143_Lab_Session_02,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Labs/Lab%20Session%20#02.txt
Wikidata,https://www.wikidata.org/wiki/Q2013,Knowledge Graphs,http://uni.com/data/COMP_474_6741-GCS_143_Knowledge_Graphs,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Knowledge%20Graphs.txt
Verb,https://www.wikidata.org/wiki/Q4139262,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,https://plato.stanford.edu/entries/artificial-intelligence/
Verb,https://www.wikidata.org/wiki/Q4139262,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Agents.txt
Underfitting,https://www.wikidata.org/wiki/Q331309,Machine Learning for Intelligent Systems,http://uni.com/data/COMP_474_6741-GCS_143_Machine_Learning_for_Intelligent_Systems,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Machine%20Learning%20for%20Intelligent%20Systems.txt
Fredericksburg,https://www.wikidata.org/wiki/Q492342,Intelligent Systems Introduction,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Systems_Introduction,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Systems%20Introduction.txt
TED,https://www.wikidata.org/wiki/Q189021,Knowledge Graphs - Vocabularies and Ontologies,http://uni.com/data/COMP_474_6741-GCS_143_Knowledge_Graphs_-_Vocabularies_and_Ontologies,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Knowledge%20Graphs%20-%20Vocabularies%20and%20Ontologies.txt
AIML,https://www.wikidata.org/wiki/Q188545,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,https://plato.stanford.edu/entries/artificial-intelligence/
AIML,https://www.wikidata.org/wiki/Q188545,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Agents.txt
Apple_Siri,https://www.wikidata.org/wiki/Q582159,Intelligent Systems Introduction,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Systems_Introduction,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Systems%20Introduction.txt
Information_Retrieval,https://www.wikidata.org/wiki/Q816826,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,https://plato.stanford.edu/entries/artificial-intelligence/
Information_Retrieval,https://www.wikidata.org/wiki/Q816826,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Agents.txt
Information_Retrieval,https://www.wikidata.org/wiki/Q816826,Intelligent Systems Introduction,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Systems_Introduction,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Systems%20Introduction.txt
Kaiser,https://www.wikidata.org/wiki/Q138340,Intelligent Systems Introduction,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Systems_Introduction,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Systems%20Introduction.txt
Dublin_Core,https://www.wikidata.org/wiki/Q624610,Knowledge Graphs - Vocabularies and Ontologies,http://uni.com/data/COMP_474_6741-GCS_143_Knowledge_Graphs_-_Vocabularies_and_Ontologies,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Knowledge%20Graphs%20-%20Vocabularies%20and%20Ontologies.txt
Canada,https://www.wikidata.org/wiki/Q16,Lab Session #05,http://uni.com/data/COMP_474_6741-GCS_143_Lab_Session_05,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Labs/Lab%20Session%20#05.txt
Canada,https://www.wikidata.org/wiki/Q16,Lab Session #04,http://uni.com/data/COMP_474_6741-GCS_143_Lab_Session_04,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Labs/Lab%20Session%20#04.txt
Canada,https://www.wikidata.org/wiki/Q16,Knowledge Base Queries and Linked Open Data,http://uni.com/data/COMP_474_6741-GCS_143_Knowledge_Base_Queries_and_Linked_Open_Data,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Knowledge%20Base%20Queries%20and%20Linked%20Open%20Data.txt
Canada,https://www.wikidata.org/wiki/Q16,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,https://plato.stanford.edu/entries/artificial-intelligence/
Canada,https://www.wikidata.org/wiki/Q16,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Agents.txt
Canada,https://www.wikidata.org/wiki/Q16,Lab Session #03,http://uni.com/data/COMP_474_6741-GCS_143_Lab_Session_03,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Labs/Lab%20Session%20#03.txt
DL,https://www.wikidata.org/wiki/Q3023512,Machine Learning for Intelligent Systems,http://uni.com/data/COMP_474_6741-GCS_143_Machine_Learning_for_Intelligent_Systems,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Machine%20Learning%20for%20Intelligent%20Systems.txt
Reasoning_Engine,https://www.wikidata.org/wiki/Q3929429,Knowledge Base Queries and Linked Open Data,http://uni.com/data/COMP_474_6741-GCS_143_Knowledge_Base_Queries_and_Linked_Open_Data,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Knowledge%20Base%20Queries%20and%20Linked%20Open%20Data.txt
DFA,https://www.wikidata.org/wiki/Q1153070,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,https://plato.stanford.edu/entries/artificial-intelligence/
DFA,https://www.wikidata.org/wiki/Q1153070,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Agents.txt
Knowledge_Graphs,https://www.wikidata.org/wiki/Q324254,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,https://plato.stanford.edu/entries/artificial-intelligence/
Knowledge_Graphs,https://www.wikidata.org/wiki/Q324254,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Agents.txt
Knowledge_Graphs,https://www.wikidata.org/wiki/Q324254,Intelligent Systems Introduction,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Systems_Introduction,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Systems%20Introduction.txt
Knowledge_Graphs,https://www.wikidata.org/wiki/Q324254,Lab Session #03,http://uni.com/data/COMP_474_6741-GCS_143_Lab_Session_03,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Labs/Lab%20Session%20#03.txt
Knowledge_Graphs,https://www.wikidata.org/wiki/Q324254,Knowledge Graphs,http://uni.com/data/COMP_474_6741-GCS_143_Knowledge_Graphs,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Knowledge%20Graphs.txt
Amazon_Neptune,https://www.wikidata.org/wiki/Q48843359,Lab Session #04,http://uni.com/data/COMP_474_6741-GCS_143_Lab_Session_04,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Labs/Lab%20Session%20#04.txt
LOD,https://www.wikidata.org/wiki/Q1821756,Knowledge Base Queries and Linked Open Data,http://uni.com/data/COMP_474_6741-GCS_143_Knowledge_Base_Queries_and_Linked_Open_Data,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Knowledge%20Base%20Queries%20and%20Linked%20Open%20Data.txt
LOD,https://www.wikidata.org/wiki/Q1821756,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,https://plato.stanford.edu/entries/artificial-intelligence/
LOD,https://www.wikidata.org/wiki/Q1821756,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Agents.txt
LOD,https://www.wikidata.org/wiki/Q1821756,Intelligent Systems Introduction,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Systems_Introduction,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Systems%20Introduction.txt
LOD,https://www.wikidata.org/wiki/Q1505570,Knowledge Base Queries and Linked Open Data,http://uni.com/data/COMP_474_6741-GCS_143_Knowledge_Base_Queries_and_Linked_Open_Data,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Knowledge%20Base%20Queries%20and%20Linked%20Open%20Data.txt
LOD,https://www.wikidata.org/wiki/Q1505570,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,https://plato.stanford.edu/entries/artificial-intelligence/
LOD,https://www.wikidata.org/wiki/Q1505570,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Agents.txt
LOD,https://www.wikidata.org/wiki/Q1505570,Intelligent Systems Introduction,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Systems_Introduction,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Systems%20Introduction.txt
Keyword,https://www.wikidata.org/wiki/Q28134182,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,https://plato.stanford.edu/entries/artificial-intelligence/
Keyword,https://www.wikidata.org/wiki/Q28134182,Intelligent Agents,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Agents,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Agents.txt
Keyword,https://www.wikidata.org/wiki/Q28134182,Intelligent Systems Introduction,http://uni.com/data/COMP_474_6741-GCS_143_Intelligent_Systems_Introduction,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Intelligent%20Systems%20Introduction.txt
NB,https://www.wikidata.org/wiki/Q222751,Machine Learning for Intelligent Systems,http://uni.com/data/COMP_474_6741-GCS_143_Machine_Learning_for_Intelligent_Systems,file:////Users/danielgrimut/Documents/GitHub/Knowledge_AI/COMP%20474_6741-GCS_143/Lectures/Machine%20Learning%20for%20Intelligent%20Systems.txt
Number of triples: 571
